"FullName","Name","Parent","Depth","LastWrite","ChildDirs","ChildFiles"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP - Traducción Española\sound\voice\unofficial skyrim special edition patch.esp\dlc1maleuniqueharkon","dlc1maleuniqueharkon","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP - Traducción Española\sound\voice\unofficial skyrim special edition patch.esp","8","18/10/2025 3:22:09","0","6"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP - Traducción Española\sound\voice\unofficial skyrim special edition patch.esp\dlc2maledarkelfcynical","dlc2maledarkelfcynical","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP - Traducción Española\sound\voice\unofficial skyrim special edition patch.esp","8","18/10/2025 3:22:09","0","7"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP - Traducción Española\sound\voice\unofficial skyrim special edition patch.esp\femaleargonian","femaleargonian","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP - Traducción Española\sound\voice\unofficial skyrim special edition patch.esp","8","18/10/2025 3:22:09","0","1"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP - Traducción Española\sound\voice\unofficial skyrim special edition patch.esp\femalechild","femalechild","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP - Traducción Española\sound\voice\unofficial skyrim special edition patch.esp","8","18/10/2025 3:22:09","0","5"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP - Traducción Española\sound\voice\unofficial skyrim special edition patch.esp\femalecommoner","femalecommoner","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP - Traducción Española\sound\voice\unofficial skyrim special edition patch.esp","8","18/10/2025 3:22:09","0","1"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP - Traducción Española\sound\voice\unofficial skyrim special edition patch.esp\femalecondescending","femalecondescending","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP - Traducción Española\sound\voice\unofficial skyrim special edition patch.esp","8","18/10/2025 3:22:09","0","2"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP - Traducción Española\sound\voice\unofficial skyrim special edition patch.esp\femaleelfhaughty","femaleelfhaughty","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP - Traducción Española\sound\voice\unofficial skyrim special edition patch.esp","8","18/10/2025 3:22:09","0","1"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP - Traducción Española\sound\voice\unofficial skyrim special edition patch.esp\femaleeventoned","femaleeventoned","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP - Traducción Española\sound\voice\unofficial skyrim special edition patch.esp","8","18/10/2025 3:22:09","0","1"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP - Traducción Española\sound\voice\unofficial skyrim special edition patch.esp\femalekhajiit","femalekhajiit","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP - Traducción Española\sound\voice\unofficial skyrim special edition patch.esp","8","18/10/2025 3:22:09","0","1"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP - Traducción Española\sound\voice\unofficial skyrim special edition patch.esp\femalenord","femalenord","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP - Traducción Española\sound\voice\unofficial skyrim special edition patch.esp","8","18/10/2025 3:22:09","0","3"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP - Traducción Española\sound\voice\unofficial skyrim special edition patch.esp\femaleorc","femaleorc","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP - Traducción Española\sound\voice\unofficial skyrim special edition patch.esp","8","18/10/2025 3:22:09","0","1"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP - Traducción Española\sound\voice\unofficial skyrim special edition patch.esp\femaleuniquemaven","femaleuniquemaven","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP - Traducción Española\sound\voice\unofficial skyrim special edition patch.esp","8","18/10/2025 3:22:09","0","2"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP - Traducción Española\sound\voice\unofficial skyrim special edition patch.esp\femaleyoungeager","femaleyoungeager","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP - Traducción Española\sound\voice\unofficial skyrim special edition patch.esp","8","18/10/2025 3:22:09","0","1"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP - Traducción Española\sound\voice\unofficial skyrim special edition patch.esp\maleargonian","maleargonian","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP - Traducción Española\sound\voice\unofficial skyrim special edition patch.esp","8","18/10/2025 3:22:09","0","1"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP - Traducción Española\sound\voice\unofficial skyrim special edition patch.esp\malechild","malechild","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP - Traducción Española\sound\voice\unofficial skyrim special edition patch.esp","8","18/10/2025 3:22:09","0","10"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP - Traducción Española\sound\voice\unofficial skyrim special edition patch.esp\malecondescending","malecondescending","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP - Traducción Española\sound\voice\unofficial skyrim special edition patch.esp","8","18/10/2025 3:22:09","0","1"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP - Traducción Española\sound\voice\unofficial skyrim special edition patch.esp\maledarkelf","maledarkelf","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP - Traducción Española\sound\voice\unofficial skyrim special edition patch.esp","8","18/10/2025 3:22:09","0","1"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP - Traducción Española\sound\voice\unofficial skyrim special edition patch.esp\maleelfhaughty","maleelfhaughty","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP - Traducción Española\sound\voice\unofficial skyrim special edition patch.esp","8","18/10/2025 3:22:09","0","1"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP - Traducción Española\sound\voice\unofficial skyrim special edition patch.esp\maleeventonedaccented","maleeventonedaccented","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP - Traducción Española\sound\voice\unofficial skyrim special edition patch.esp","8","18/10/2025 3:22:09","0","3"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP - Traducción Española\sound\voice\unofficial skyrim special edition patch.esp\malekhajiit","malekhajiit","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP - Traducción Española\sound\voice\unofficial skyrim special edition patch.esp","8","18/10/2025 3:22:09","0","1"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP - Traducción Española\sound\voice\unofficial skyrim special edition patch.esp\malenord","malenord","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP - Traducción Española\sound\voice\unofficial skyrim special edition patch.esp","8","18/10/2025 3:22:09","0","3"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP - Traducción Española\sound\voice\unofficial skyrim special edition patch.esp\malenordcommander","malenordcommander","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP - Traducción Española\sound\voice\unofficial skyrim special edition patch.esp","8","18/10/2025 3:22:10","0","7"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP - Traducción Española\sound\voice\unofficial skyrim special edition patch.esp\maleoldgrumpy","maleoldgrumpy","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP - Traducción Española\sound\voice\unofficial skyrim special edition patch.esp","8","18/10/2025 3:22:10","0","1"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP - Traducción Española\sound\voice\unofficial skyrim special edition patch.esp\maleorc","maleorc","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP - Traducción Española\sound\voice\unofficial skyrim special edition patch.esp","8","18/10/2025 3:22:10","0","2"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP - Traducción Española\sound\voice\unofficial skyrim special edition patch.esp\maleslycynical","maleslycynical","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP - Traducción Española\sound\voice\unofficial skyrim special edition patch.esp","8","18/10/2025 3:22:10","0","1"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP - Traducción Española\sound\voice\unofficial skyrim special edition patch.esp\malesoldier","malesoldier","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP - Traducción Española\sound\voice\unofficial skyrim special edition patch.esp","8","18/10/2025 3:22:10","0","1"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP - Traducción Española\sound\voice\unofficial skyrim special edition patch.esp\maleyoungeager","maleyoungeager","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP - Traducción Española\sound\voice\unofficial skyrim special edition patch.esp","8","18/10/2025 3:22:10","0","3"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP\BashTags","BashTags","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP","5","18/10/2025 3:20:49","0","1"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP\Docs","Docs","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.00-Core-USSEP","5","18/10/2025 3:20:49","0","2"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.01-Core-AddressLibrary","00.01-Core-AddressLibrary","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods","4","18/10/2025 3:22:10","1","1"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.01-Core-AddressLibrary\SKSE","SKSE","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.01-Core-AddressLibrary","5","18/10/2025 3:22:10","1","0"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.01-Core-AddressLibrary\SKSE\Plugins","Plugins","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.01-Core-AddressLibrary\SKSE","6","18/10/2025 3:22:10","0","12"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.02-Core-EngineFixes","00.02-Core-EngineFixes","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods","4","18/10/2025 3:22:10","1","1"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.02-Core-EngineFixes – Papyrus Tweaks NG","00.02-Core-EngineFixes – Papyrus Tweaks NG","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods","4","18/10/2025 3:22:11","2","1"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.02-Core-EngineFixes – Papyrus Tweaks NG\Scripts","Scripts","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.02-Core-EngineFixes – Papyrus Tweaks NG","5","18/10/2025 3:22:11","1","1"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.02-Core-EngineFixes – Papyrus Tweaks NG\Scripts\Source","Source","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.02-Core-EngineFixes – Papyrus Tweaks NG\Scripts","6","18/10/2025 3:22:11","0","1"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.02-Core-EngineFixes – Papyrus Tweaks NG\SKSE","SKSE","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.02-Core-EngineFixes – Papyrus Tweaks NG","5","18/10/2025 3:22:11","1","0"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.02-Core-EngineFixes – Papyrus Tweaks NG\SKSE\Plugins","Plugins","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.02-Core-EngineFixes – Papyrus Tweaks NG\SKSE","6","18/10/2025 3:22:11","0","2"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.02-Core-EngineFixes\SKSE","SKSE","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.02-Core-EngineFixes","5","18/10/2025 3:22:10","1","0"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.02-Core-EngineFixes\SKSE\Plugins","Plugins","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.02-Core-EngineFixes\SKSE","6","18/10/2025 3:22:11","0","5"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.03-Core-DisplayTweaks","00.03-Core-DisplayTweaks","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods","4","18/10/2025 3:22:12","1","1"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.03-Core-DisplayTweaks\SKSE","SKSE","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.03-Core-DisplayTweaks","5","18/10/2025 3:22:12","1","0"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.03-Core-DisplayTweaks\SKSE\Plugins","Plugins","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.03-Core-DisplayTweaks\SKSE","6","18/10/2025 3:22:12","0","2"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.04-Core-BugFixes","00.04-Core-BugFixes","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods","4","18/10/2025 3:22:12","1","1"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.04-Core-BugFixes – Mfg Fix","00.04-Core-BugFixes – Mfg Fix","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods","4","18/10/2025 3:22:13","3","1"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.04-Core-BugFixes – Mfg Fix\scripts","scripts","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.04-Core-BugFixes – Mfg Fix","5","18/10/2025 3:22:12","0","2"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.04-Core-BugFixes – Mfg Fix\skse","skse","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.04-Core-BugFixes – Mfg Fix","5","18/10/2025 3:22:13","1","0"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.04-Core-BugFixes – Mfg Fix\skse\plugins","plugins","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.04-Core-BugFixes – Mfg Fix\skse","6","18/10/2025 3:22:13","0","2"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.04-Core-BugFixes – Mfg Fix\source","source","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.04-Core-BugFixes – Mfg Fix","5","18/10/2025 3:22:13","1","0"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.04-Core-BugFixes – Mfg Fix\source\scripts","scripts","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.04-Core-BugFixes – Mfg Fix\source","6","18/10/2025 3:22:13","0","2"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.04-Core-BugFixes-Bug Fixes SSE","00.04-Core-BugFixes-Bug Fixes SSE","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods","4","18/10/2025 3:22:13","1","1"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.04-Core-BugFixes-Bug Fixes SSE\SKSE","SKSE","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.04-Core-BugFixes-Bug Fixes SSE","5","18/10/2025 3:22:13","1","0"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.04-Core-BugFixes-Bug Fixes SSE\SKSE\Plugins","Plugins","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.04-Core-BugFixes-Bug Fixes SSE\SKSE","6","18/10/2025 3:22:13","0","4"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.04-Core-BugFixes\SKSE","SKSE","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.04-Core-BugFixes","5","18/10/2025 3:22:12","1","0"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.04-Core-BugFixes\SKSE\Plugins","Plugins","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.04-Core-BugFixes\SKSE","6","18/10/2025 3:22:12","0","4"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.05-Core-ScriptExtenders - JContainers","00.05-Core-ScriptExtenders - JContainers","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods","4","18/10/2025 3:22:15","2","1"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.05-Core-ScriptExtenders - JContainers\scripts","scripts","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.05-Core-ScriptExtenders - JContainers","5","18/10/2025 3:22:14","1","12"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.05-Core-ScriptExtenders - JContainers\scripts\source","source","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.05-Core-ScriptExtenders - JContainers\scripts","6","18/10/2025 3:22:15","0","12"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.05-Core-ScriptExtenders - JContainers\SKSE","SKSE","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.05-Core-ScriptExtenders - JContainers","5","18/10/2025 3:22:15","1","0"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.05-Core-ScriptExtenders - JContainers\SKSE\Plugins","Plugins","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.05-Core-ScriptExtenders - JContainers\SKSE","6","18/10/2025 3:22:15","1","1"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.05-Core-ScriptExtenders - JContainers\SKSE\Plugins\JCData","JCData","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.05-Core-ScriptExtenders - JContainers\SKSE\Plugins","7","18/10/2025 3:22:16","3","0"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.05-Core-ScriptExtenders - JContainers\SKSE\Plugins\JCData\Domains","Domains","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.05-Core-ScriptExtenders - JContainers\SKSE\Plugins\JCData","8","18/10/2025 3:22:15","0","1"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.05-Core-ScriptExtenders - JContainers\SKSE\Plugins\JCData\InternalLuaScripts","InternalLuaScripts","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.05-Core-ScriptExtenders - JContainers\SKSE\Plugins\JCData","8","18/10/2025 3:22:16","0","3"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.05-Core-ScriptExtenders - JContainers\SKSE\Plugins\JCData\lua","lua","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.05-Core-ScriptExtenders - JContainers\SKSE\Plugins\JCData","8","18/10/2025 3:22:16","2","0"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.05-Core-ScriptExtenders - JContainers\SKSE\Plugins\JCData\lua\jc","jc","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.05-Core-ScriptExtenders - JContainers\SKSE\Plugins\JCData\lua","9","18/10/2025 3:22:16","0","1"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.05-Core-ScriptExtenders - JContainers\SKSE\Plugins\JCData\lua\testing","testing","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.05-Core-ScriptExtenders - JContainers\SKSE\Plugins\JCData\lua","9","18/10/2025 3:22:16","0","5"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.05-Core-ScriptExtenders - MCMHelper","00.05-Core-ScriptExtenders - MCMHelper","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods","4","18/10/2025 3:22:19","3","3"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.05-Core-ScriptExtenders - MCMHelper\MCM","MCM","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.05-Core-ScriptExtenders - MCMHelper","5","18/10/2025 3:22:19","2","0"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.05-Core-ScriptExtenders - MCMHelper\MCM\Config","Config","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.05-Core-ScriptExtenders - MCMHelper\MCM","6","18/10/2025 3:22:18","1","0"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.05-Core-ScriptExtenders - MCMHelper\MCM\Config\SkyUI_SE","SkyUI_SE","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.05-Core-ScriptExtenders - MCMHelper\MCM\Config","7","18/10/2025 3:22:19","0","2"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.05-Core-ScriptExtenders - MCMHelper\MCM\Settings","Settings","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.05-Core-ScriptExtenders - MCMHelper\MCM","6","18/10/2025 3:22:19","0","1"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.05-Core-ScriptExtenders - MCMHelper\SKSE","SKSE","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.05-Core-ScriptExtenders - MCMHelper","5","18/10/2025 3:22:19","1","0"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.05-Core-ScriptExtenders - MCMHelper\SKSE\Plugins","Plugins","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.05-Core-ScriptExtenders - MCMHelper\SKSE","6","18/10/2025 3:22:19","0","2"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.05-Core-ScriptExtenders - MCMHelper\Source","Source","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\00.05-Core-ScriptExtenders - MCMHelper","5","18/10/2025 3:22:19","1","0"
